Electron temperature : 5 eV 
Time (s)	Gas Temperature (K)	H2	H	O	O2	OH	H2O	HO2	CH2	CH2(S)	CH3	CH4	CO	CO2	HCO	CH2O	CH3O	C2H4	C2H5	C2H6	N2	Ar	e	N2(A)	N2(B)	N2(C)	N2(a')	N2+	CH4+	H2O+	CO2+	O2+
5.9e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.0e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.1e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.2e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.3e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.4e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.5e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.6e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.7e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.8e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
6.9e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.0e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.1e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.2e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.3e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.4e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.5e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.6e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.7e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.8e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
7.9e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.0e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.1e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.2e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.3e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.4e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.5e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.6e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.7e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.8e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
8.9e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.0e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.1e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.2e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.3e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.4e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.5e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.6e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.7e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.8e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
9.9e-05	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.0e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.0e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.0e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.0e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.0e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.1e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.2e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.2e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
1.2e-04	3.0e+02	0.0e+00	0.0e+00	0.0e+00	1.2e+18	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.0e+17	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	4.8e+18	0.0e+00	1.0e+15	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
